"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5283644";"";"None";"336.35";"0";"2.58";"22b-1";"COc1ccc(/C=C/C(=O)c2cccc(-n3cnnn3)c2)cc1OC";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"20.81";"0.38";"4.42";"8.85";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.1"
"CHEMBL5276364";"";"None";"587.59";"2";"7.53";"12-23";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccc(F)cc2)n1)c1ccc(OC)cc1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"11.33";"0.22";"-0.87";"7.26";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.22"
"CHEMBL5273684";"";"None";"604.65";"1";"4.95";"12-9";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccsc2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(OC)cc1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"11.01";"0.23";"1.71";"4.38";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.22"
"CHEMBL5268637";"";"None";"647.49";"2";"5.64";"13-14";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccc(Br)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"10.12";"0.22";"0.91";"4.59";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.28"
"CHEMBL5280343";"";"None";"661.52";"2";"5.95";"13-20";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccc(C)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(Br)cc1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"9.91";"0.22";"0.60";"4.59";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.28"
"CHEMBL5281224";"";"None";"665.48";"2";"5.78";"13-4";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc(F)c2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(Br)cc1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"9.85";"0.22";"0.77";"4.59";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.28"
"CHEMBL5270973";"";"None";"401.92";"1";"6.08";"17";"Fc1ccc(CSc2nnc(-c3cccs3)n2-c2ccc(Cl)cc2)cc1";"IC50";"'='";"4260.0";"nM";"5.37";"";"";"UO_0000065";"13.36";"0.28";"-0.71";"17.49";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"4.26"
"CHEMBL5285268";"";"None";"648.49";"2";"8.16";"12-28";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccc(Br)cc2)n1)c1ccc(OC)cc1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"10.27";"0.22";"-1.50";"7.26";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.22"
"CHEMBL5287406";"";"None";"574.62";"1";"4.94";"12-6";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccsc2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"11.59";"0.24";"1.72";"4.67";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.22"
"CHEMBL5271136";"";"None";"356.47";"0";"3.94";"3a";"O=C(c1cccs1)c1sc(N2CCOCC2)nc1-c1ccccc1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"19.77";"0.40";"3.11";"16.61";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.09"
"CHEMBL5271852";"";"None";"715.49";"2";"6.66";"13-17";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccc(C(F)(F)F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(Br)cc1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"9.16";"0.20";"-0.11";"4.59";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.28"
"CHEMBL5270094";"";"None";"438.58";"1";"7.57";"3b";"O=C(c1cccs1)c1sc(N(c2ccccc2)c2ccccc2)nc1-c1ccccc1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"16.06";"0.31";"-0.52";"21.22";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.09"
"CHEMBL5281704";"";"None";"456.57";"1";"7.71";"3b-1";"O=C(c1cccs1)c1sc(N(c2ccccc2)c2ccccc2)nc1-c1ccc(F)cc1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"15.43";"0.30";"-0.66";"21.22";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.09"
"CHEMBL5266705";"";"None";"349.35";"0";"3.00";"22c-1";"COc1ccc(-c2cc(-c3cccc(-n4cnnn4)c3)no2)cc1OC";"IC50";"'='";"41.0";"nM";"7.39";"";"";"UO_0000065";"21.15";"0.39";"4.39";"8.39";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.041"
"CHEMBL5269100";"";"None";"385.45";"0";"2.54";"35a-1";"COc1ccc(/C=C/C2=NN(c3ccc(S(N)(=O)=O)cc3)C(=O)CC2)cc1";"IC50";"'='";"43.8";"nM";"7.36";"";"";"UO_0000065";"19.09";"0.37";"4.82";"7.21";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.0438"
"CHEMBL5279078";"";"None";"401.47";"0";"3.85";"3a-5";"O=C(c1cccs1)c1sc(N2CCOCC2)nc1-c1ccc([N+](=O)[O-])cc1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"17.55";"0.36";"3.20";"8.23";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.09"
"CHEMBL5282918";"";"None";"483.57";"1";"7.48";"3b-5";"O=C(c1cccs1)c1sc(N(c2ccccc2)c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"14.57";"0.28";"-0.43";"9.23";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.09"
"CHEMBL5272671";"";"None";"387.49";"0";"4.88";"3d-3";"N#Cc1ccc(-c2cs/c(=N\C(=O)c3cccs3)n2-c2ccccc2)cc1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"18.18";"0.36";"2.17";"12.12";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.09"
"CHEMBL5282152";"";"None";"392.42";"0";"2.38";"22a-3";"COc1ccc(C2CC(c3cccc(-n4cnnn4)c3)=NN2C(C)=O)cc1OC";"IC50";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"18.88";"0.35";"5.03";"7.82";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.039"
"CHEMBL5281666";"";"None";"282.33";"0";"2.62";"22b-4";"O=C(/C=C/c1cccs1)c1cccc(-n2cnnn2)c1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"24.79";"0.48";"4.38";"11.54";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.1"
"CHEMBL5272361";"";"None";"362.48";"1";"5.01";"3d";"O=C(/N=c1/scc(-c2ccccc2)n1-c1ccccc1)c1cccs1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"19.44";"0.38";"2.04";"20.51";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.09"
"CHEMBL5288656";"";"None";"592.01";"2";"8.18";"12-21";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccc(F)cc2)n1)c1ccc(Cl)cc1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"11.25";"0.22";"-1.52";"8.07";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.22"
"CHEMBL5284686";"";"None";"653.10";"2";"6.69";"12-12";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(Cl)cc1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"10.19";"0.21";"-0.03";"4.67";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.22"
"CHEMBL5289200";"";"None";"697.55";"2";"6.80";"12-13";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(Br)cc1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"9.54";"0.21";"-0.14";"4.67";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.22"
"CHEMBL5283826";"";"None";"636.59";"2";"5.90";"13-16";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccc(C(F)(F)F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"10.29";"0.21";"0.65";"4.59";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.28"
"CHEMBL5273576";"";"None";"598.62";"1";"4.89";"13-21";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccc(OC)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"10.95";"0.22";"1.66";"4.32";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.28"
"CHEMBL5283848";"";"None";"350.38";"0";"2.12";"22a-1";"COc1ccc(C2CC(c3cccc(-n4cnnn4)c3)=NN2)cc1OC";"IC50";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"21.15";"0.39";"5.29";"8.57";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.039"
"CHEMBL5283806";"";"None";"598.62";"1";"4.89";"13-24";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc(OC)c2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"10.95";"0.22";"1.66";"4.32";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.28"
"CHEMBL5266071";"";"None";"380.41";"0";"2.13";"22a-2";"COc1cc(C2CC(c3cccc(-n4cnnn4)c3)=NN2)cc(OC)c1OC";"IC50";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"19.48";"0.36";"5.28";"7.74";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.039"
"CHEMBL5274992";"";"None";"648.68";"2";"6.04";"12-15";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1OC";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"10.26";"0.20";"0.62";"4.38";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.22"
"CHEMBL5278337";"";"None";"648.68";"2";"6.04";"12-14";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(OC)cc1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"10.26";"0.20";"0.62";"4.38";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.22"
"CHEMBL5274575";"";"None";"677.51";"2";"5.65";"13-22";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccc(OC)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(Br)cc1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"9.67";"0.21";"0.90";"4.32";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.28"
"CHEMBL5276722";"";"None";"653.52";"2";"5.71";"12-3";"CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccs2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(Br)cc1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"10.19";"0.23";"0.95";"4.67";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.22"
"CHEMBL5279070";"";"None";"536.55";"1";"3.54";"13-23";"CCOP(=O)(OCC)C(C)NC(=O)c1cc(-c2cccc(OC)c2)n(-c2ccc(S(N)(=O)=O)cc2)n1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"12.21";"0.25";"3.01";"4.32";"0";"CHEMBL5243072";"Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Prostaglandin G/H synthase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5241111";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"TIME = 0.2 hr";"INHIBITOR";"";"0.28"
